county,state,fips,cases,deaths,date,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,CBSA_NAME,STATE,FIPS Code,COUNTY
Westchester,New York,36119.0,81,0,03/08/2020,5.4,ug/m3 LC,23,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Westchester,New York,36119.0,81,0,03/08/2020,5.9,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Westchester,New York,36119.0,81,0,03/08/2020,3.4,ug/m3 LC,14,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Westchester,New York,36119.0,81,0,03/08/2020,5.6,ug/m3 LC,23,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Westchester,New York,36119.0,81,0,03/08/2020,5.0,ug/m3 LC,21,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Nassau,New York,36059.0,17,0,03/09/2020,7.7,ug/m3 LC,32,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Nassau,New York,36059.0,17,0,03/09/2020,10.6,ug/m3 LC,44,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Nassau,New York,36059.0,17,0,03/09/2020,6.8,ug/m3 LC,28,WHITEFACE BASE,,New York,31,Essex
Nassau,New York,36059.0,17,0,03/09/2020,11.2,ug/m3 LC,47,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Nassau,New York,36059.0,17,0,03/09/2020,10.2,ug/m3 LC,43,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Nassau,New York,36059.0,17,0,03/09/2020,10.0,ug/m3 LC,42,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Nassau,New York,36059.0,17,0,03/09/2020,12.0,ug/m3 LC,50,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Nassau,New York,36059.0,17,0,03/09/2020,7.2,ug/m3 LC,30,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
New York City,New York,,20,0,03/09/2020,7.7,ug/m3 LC,32,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
New York City,New York,,20,0,03/09/2020,10.6,ug/m3 LC,44,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
New York City,New York,,20,0,03/09/2020,6.8,ug/m3 LC,28,WHITEFACE BASE,,New York,31,Essex
New York City,New York,,20,0,03/09/2020,11.2,ug/m3 LC,47,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
New York City,New York,,20,0,03/09/2020,10.2,ug/m3 LC,43,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
New York City,New York,,20,0,03/09/2020,10.0,ug/m3 LC,42,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
New York City,New York,,20,0,03/09/2020,12.0,ug/m3 LC,50,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
New York City,New York,,20,0,03/09/2020,7.2,ug/m3 LC,30,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Rockland,New York,36087.0,4,0,03/09/2020,7.7,ug/m3 LC,32,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Rockland,New York,36087.0,4,0,03/09/2020,10.6,ug/m3 LC,44,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Rockland,New York,36087.0,4,0,03/09/2020,6.8,ug/m3 LC,28,WHITEFACE BASE,,New York,31,Essex
Rockland,New York,36087.0,4,0,03/09/2020,11.2,ug/m3 LC,47,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Rockland,New York,36087.0,4,0,03/09/2020,10.2,ug/m3 LC,43,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Rockland,New York,36087.0,4,0,03/09/2020,10.0,ug/m3 LC,42,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Rockland,New York,36087.0,4,0,03/09/2020,12.0,ug/m3 LC,50,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Rockland,New York,36087.0,4,0,03/09/2020,7.2,ug/m3 LC,30,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Saratoga,New York,36091.0,2,0,03/09/2020,7.7,ug/m3 LC,32,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Saratoga,New York,36091.0,2,0,03/09/2020,10.6,ug/m3 LC,44,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Saratoga,New York,36091.0,2,0,03/09/2020,6.8,ug/m3 LC,28,WHITEFACE BASE,,New York,31,Essex
Saratoga,New York,36091.0,2,0,03/09/2020,11.2,ug/m3 LC,47,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Saratoga,New York,36091.0,2,0,03/09/2020,10.2,ug/m3 LC,43,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Saratoga,New York,36091.0,2,0,03/09/2020,10.0,ug/m3 LC,42,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Saratoga,New York,36091.0,2,0,03/09/2020,12.0,ug/m3 LC,50,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Saratoga,New York,36091.0,2,0,03/09/2020,7.2,ug/m3 LC,30,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Suffolk,New York,36103.0,1,0,03/09/2020,7.7,ug/m3 LC,32,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Suffolk,New York,36103.0,1,0,03/09/2020,10.6,ug/m3 LC,44,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Suffolk,New York,36103.0,1,0,03/09/2020,6.8,ug/m3 LC,28,WHITEFACE BASE,,New York,31,Essex
Suffolk,New York,36103.0,1,0,03/09/2020,11.2,ug/m3 LC,47,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Suffolk,New York,36103.0,1,0,03/09/2020,10.2,ug/m3 LC,43,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Suffolk,New York,36103.0,1,0,03/09/2020,10.0,ug/m3 LC,42,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Suffolk,New York,36103.0,1,0,03/09/2020,12.0,ug/m3 LC,50,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Suffolk,New York,36103.0,1,0,03/09/2020,7.2,ug/m3 LC,30,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Ulster,New York,36111.0,1,0,03/09/2020,7.7,ug/m3 LC,32,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Ulster,New York,36111.0,1,0,03/09/2020,10.6,ug/m3 LC,44,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Ulster,New York,36111.0,1,0,03/09/2020,6.8,ug/m3 LC,28,WHITEFACE BASE,,New York,31,Essex
Ulster,New York,36111.0,1,0,03/09/2020,11.2,ug/m3 LC,47,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Ulster,New York,36111.0,1,0,03/09/2020,10.2,ug/m3 LC,43,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Ulster,New York,36111.0,1,0,03/09/2020,10.0,ug/m3 LC,42,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Ulster,New York,36111.0,1,0,03/09/2020,12.0,ug/m3 LC,50,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Ulster,New York,36111.0,1,0,03/09/2020,7.2,ug/m3 LC,30,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Westchester,New York,36119.0,97,0,03/09/2020,7.7,ug/m3 LC,32,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Westchester,New York,36119.0,97,0,03/09/2020,10.6,ug/m3 LC,44,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Westchester,New York,36119.0,97,0,03/09/2020,6.8,ug/m3 LC,28,WHITEFACE BASE,,New York,31,Essex
Westchester,New York,36119.0,97,0,03/09/2020,11.2,ug/m3 LC,47,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Westchester,New York,36119.0,97,0,03/09/2020,10.2,ug/m3 LC,43,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Westchester,New York,36119.0,97,0,03/09/2020,10.0,ug/m3 LC,42,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Westchester,New York,36119.0,97,0,03/09/2020,12.0,ug/m3 LC,50,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Westchester,New York,36119.0,97,0,03/09/2020,7.2,ug/m3 LC,30,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Nassau,New York,36059.0,19,0,03/10/2020,8.2,ug/m3 LC,34,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Nassau,New York,36059.0,19,0,03/10/2020,7.7,ug/m3 LC,32,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Nassau,New York,36059.0,19,0,03/10/2020,4.3,ug/m3 LC,18,WHITEFACE BASE,,New York,31,Essex
Nassau,New York,36059.0,19,0,03/10/2020,8.2,ug/m3 LC,34,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Nassau,New York,36059.0,19,0,03/10/2020,8.2,ug/m3 LC,34,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Nassau,New York,36059.0,19,0,03/10/2020,9.6,ug/m3 LC,40,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Nassau,New York,36059.0,19,0,03/10/2020,5.8,ug/m3 LC,24,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
New York City,New York,,37,0,03/10/2020,8.2,ug/m3 LC,34,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
New York City,New York,,37,0,03/10/2020,7.7,ug/m3 LC,32,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
New York City,New York,,37,0,03/10/2020,4.3,ug/m3 LC,18,WHITEFACE BASE,,New York,31,Essex
New York City,New York,,37,0,03/10/2020,8.2,ug/m3 LC,34,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
New York City,New York,,37,0,03/10/2020,8.2,ug/m3 LC,34,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
New York City,New York,,37,0,03/10/2020,9.6,ug/m3 LC,40,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
New York City,New York,,37,0,03/10/2020,5.8,ug/m3 LC,24,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Rockland,New York,36087.0,6,0,03/10/2020,8.2,ug/m3 LC,34,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Rockland,New York,36087.0,6,0,03/10/2020,7.7,ug/m3 LC,32,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Rockland,New York,36087.0,6,0,03/10/2020,4.3,ug/m3 LC,18,WHITEFACE BASE,,New York,31,Essex
Rockland,New York,36087.0,6,0,03/10/2020,8.2,ug/m3 LC,34,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Rockland,New York,36087.0,6,0,03/10/2020,8.2,ug/m3 LC,34,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Rockland,New York,36087.0,6,0,03/10/2020,9.6,ug/m3 LC,40,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Rockland,New York,36087.0,6,0,03/10/2020,5.8,ug/m3 LC,24,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Saratoga,New York,36091.0,2,0,03/10/2020,8.2,ug/m3 LC,34,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Saratoga,New York,36091.0,2,0,03/10/2020,7.7,ug/m3 LC,32,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Saratoga,New York,36091.0,2,0,03/10/2020,4.3,ug/m3 LC,18,WHITEFACE BASE,,New York,31,Essex
Saratoga,New York,36091.0,2,0,03/10/2020,8.2,ug/m3 LC,34,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Saratoga,New York,36091.0,2,0,03/10/2020,8.2,ug/m3 LC,34,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Saratoga,New York,36091.0,2,0,03/10/2020,9.6,ug/m3 LC,40,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Saratoga,New York,36091.0,2,0,03/10/2020,5.8,ug/m3 LC,24,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Suffolk,New York,36103.0,1,0,03/10/2020,8.2,ug/m3 LC,34,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Suffolk,New York,36103.0,1,0,03/10/2020,7.7,ug/m3 LC,32,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Suffolk,New York,36103.0,1,0,03/10/2020,4.3,ug/m3 LC,18,WHITEFACE BASE,,New York,31,Essex
Suffolk,New York,36103.0,1,0,03/10/2020,8.2,ug/m3 LC,34,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Suffolk,New York,36103.0,1,0,03/10/2020,8.2,ug/m3 LC,34,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Suffolk,New York,36103.0,1,0,03/10/2020,9.6,ug/m3 LC,40,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Suffolk,New York,36103.0,1,0,03/10/2020,5.8,ug/m3 LC,24,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Ulster,New York,36111.0,1,0,03/10/2020,8.2,ug/m3 LC,34,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Ulster,New York,36111.0,1,0,03/10/2020,7.7,ug/m3 LC,32,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Ulster,New York,36111.0,1,0,03/10/2020,4.3,ug/m3 LC,18,WHITEFACE BASE,,New York,31,Essex
Ulster,New York,36111.0,1,0,03/10/2020,8.2,ug/m3 LC,34,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Ulster,New York,36111.0,1,0,03/10/2020,8.2,ug/m3 LC,34,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Ulster,New York,36111.0,1,0,03/10/2020,9.6,ug/m3 LC,40,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Ulster,New York,36111.0,1,0,03/10/2020,5.8,ug/m3 LC,24,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Westchester,New York,36119.0,107,0,03/10/2020,8.2,ug/m3 LC,34,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Westchester,New York,36119.0,107,0,03/10/2020,7.7,ug/m3 LC,32,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Westchester,New York,36119.0,107,0,03/10/2020,4.3,ug/m3 LC,18,WHITEFACE BASE,,New York,31,Essex
Westchester,New York,36119.0,107,0,03/10/2020,8.2,ug/m3 LC,34,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Westchester,New York,36119.0,107,0,03/10/2020,8.2,ug/m3 LC,34,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Westchester,New York,36119.0,107,0,03/10/2020,9.6,ug/m3 LC,40,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Westchester,New York,36119.0,107,0,03/10/2020,5.8,ug/m3 LC,24,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Monroe,New York,36055.0,1,0,03/11/2020,5.7,ug/m3 LC,24,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Monroe,New York,36055.0,1,0,03/11/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Monroe,New York,36055.0,1,0,03/11/2020,2.7,ug/m3 LC,11,WHITEFACE BASE,,New York,31,Essex
Monroe,New York,36055.0,1,0,03/11/2020,5.3,ug/m3 LC,22,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Monroe,New York,36055.0,1,0,03/11/2020,4.0,ug/m3 LC,17,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Monroe,New York,36055.0,1,0,03/11/2020,6.2,ug/m3 LC,26,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Monroe,New York,36055.0,1,0,03/11/2020,6.9,ug/m3 LC,29,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Nassau,New York,36059.0,28,0,03/11/2020,5.7,ug/m3 LC,24,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Nassau,New York,36059.0,28,0,03/11/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Nassau,New York,36059.0,28,0,03/11/2020,2.7,ug/m3 LC,11,WHITEFACE BASE,,New York,31,Essex
Nassau,New York,36059.0,28,0,03/11/2020,5.3,ug/m3 LC,22,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Nassau,New York,36059.0,28,0,03/11/2020,4.0,ug/m3 LC,17,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Nassau,New York,36059.0,28,0,03/11/2020,6.2,ug/m3 LC,26,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Nassau,New York,36059.0,28,0,03/11/2020,6.9,ug/m3 LC,29,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
New York City,New York,,52,0,03/11/2020,5.7,ug/m3 LC,24,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
New York City,New York,,52,0,03/11/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
New York City,New York,,52,0,03/11/2020,2.7,ug/m3 LC,11,WHITEFACE BASE,,New York,31,Essex
New York City,New York,,52,0,03/11/2020,5.3,ug/m3 LC,22,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
New York City,New York,,52,0,03/11/2020,4.0,ug/m3 LC,17,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
New York City,New York,,52,0,03/11/2020,6.2,ug/m3 LC,26,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
New York City,New York,,52,0,03/11/2020,6.9,ug/m3 LC,29,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Rockland,New York,36087.0,6,0,03/11/2020,5.7,ug/m3 LC,24,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Rockland,New York,36087.0,6,0,03/11/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Rockland,New York,36087.0,6,0,03/11/2020,2.7,ug/m3 LC,11,WHITEFACE BASE,,New York,31,Essex
Rockland,New York,36087.0,6,0,03/11/2020,5.3,ug/m3 LC,22,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Rockland,New York,36087.0,6,0,03/11/2020,4.0,ug/m3 LC,17,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Rockland,New York,36087.0,6,0,03/11/2020,6.2,ug/m3 LC,26,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Rockland,New York,36087.0,6,0,03/11/2020,6.9,ug/m3 LC,29,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Saratoga,New York,36091.0,2,0,03/11/2020,5.7,ug/m3 LC,24,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Saratoga,New York,36091.0,2,0,03/11/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Saratoga,New York,36091.0,2,0,03/11/2020,2.7,ug/m3 LC,11,WHITEFACE BASE,,New York,31,Essex
Saratoga,New York,36091.0,2,0,03/11/2020,5.3,ug/m3 LC,22,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Saratoga,New York,36091.0,2,0,03/11/2020,4.0,ug/m3 LC,17,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Saratoga,New York,36091.0,2,0,03/11/2020,6.2,ug/m3 LC,26,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Saratoga,New York,36091.0,2,0,03/11/2020,6.9,ug/m3 LC,29,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Suffolk,New York,36103.0,6,0,03/11/2020,5.7,ug/m3 LC,24,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Suffolk,New York,36103.0,6,0,03/11/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Suffolk,New York,36103.0,6,0,03/11/2020,2.7,ug/m3 LC,11,WHITEFACE BASE,,New York,31,Essex
Suffolk,New York,36103.0,6,0,03/11/2020,5.3,ug/m3 LC,22,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Suffolk,New York,36103.0,6,0,03/11/2020,4.0,ug/m3 LC,17,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Suffolk,New York,36103.0,6,0,03/11/2020,6.2,ug/m3 LC,26,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Suffolk,New York,36103.0,6,0,03/11/2020,6.9,ug/m3 LC,29,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Ulster,New York,36111.0,2,0,03/11/2020,5.7,ug/m3 LC,24,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Ulster,New York,36111.0,2,0,03/11/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Ulster,New York,36111.0,2,0,03/11/2020,2.7,ug/m3 LC,11,WHITEFACE BASE,,New York,31,Essex
Ulster,New York,36111.0,2,0,03/11/2020,5.3,ug/m3 LC,22,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Ulster,New York,36111.0,2,0,03/11/2020,4.0,ug/m3 LC,17,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Ulster,New York,36111.0,2,0,03/11/2020,6.2,ug/m3 LC,26,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Ulster,New York,36111.0,2,0,03/11/2020,6.9,ug/m3 LC,29,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Westchester,New York,36119.0,120,0,03/11/2020,5.7,ug/m3 LC,24,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Westchester,New York,36119.0,120,0,03/11/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Westchester,New York,36119.0,120,0,03/11/2020,2.7,ug/m3 LC,11,WHITEFACE BASE,,New York,31,Essex
Westchester,New York,36119.0,120,0,03/11/2020,5.3,ug/m3 LC,22,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Westchester,New York,36119.0,120,0,03/11/2020,4.0,ug/m3 LC,17,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Westchester,New York,36119.0,120,0,03/11/2020,6.2,ug/m3 LC,26,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Westchester,New York,36119.0,120,0,03/11/2020,6.9,ug/m3 LC,29,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Albany,New York,36001.0,2,0,03/12/2020,7.3,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Albany,New York,36001.0,2,0,03/12/2020,8.3,ug/m3 LC,35,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Albany,New York,36001.0,2,0,03/12/2020,3.8,ug/m3 LC,16,WHITEFACE BASE,,New York,31,Essex
Albany,New York,36001.0,2,0,03/12/2020,7.4,ug/m3 LC,31,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Albany,New York,36001.0,2,0,03/12/2020,9.4,ug/m3 LC,39,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Albany,New York,36001.0,2,0,03/12/2020,5.8,ug/m3 LC,24,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Albany,New York,36001.0,2,0,03/12/2020,9.1,ug/m3 LC,38,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Albany,New York,36001.0,2,0,03/12/2020,11.2,ug/m3 LC,47,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Delaware,New York,36025.0,1,0,03/12/2020,7.3,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Delaware,New York,36025.0,1,0,03/12/2020,8.3,ug/m3 LC,35,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Delaware,New York,36025.0,1,0,03/12/2020,3.8,ug/m3 LC,16,WHITEFACE BASE,,New York,31,Essex
Delaware,New York,36025.0,1,0,03/12/2020,7.4,ug/m3 LC,31,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Delaware,New York,36025.0,1,0,03/12/2020,9.4,ug/m3 LC,39,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Delaware,New York,36025.0,1,0,03/12/2020,5.8,ug/m3 LC,24,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Delaware,New York,36025.0,1,0,03/12/2020,9.1,ug/m3 LC,38,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Delaware,New York,36025.0,1,0,03/12/2020,11.2,ug/m3 LC,47,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Dutchess,New York,36027.0,1,0,03/12/2020,7.3,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
